DateOfDataEntry,Square,Member,SubMember,Feature,ToolNumber,RawMaterial,OtherRaw MaterialID,LithicArtifactClass,HeatTreated,RetouchedPieceBlank,Completeness,CoreHammerCompleteness,EvidenceBipolarPercussion,TechnicalCategory,CortexArea,PlatformCortex,CortexLocation,CortexType,DorsalScarCount,FlakeInitiation,FlakeTermination,PlatformPrep,DorsalPrep,PlatAbrasion,EdgeDamage,DiagnosticImpactFractures,RetouchType,UtilizationLocation,UtilizationFace,RetouchedPieceTypology,DeaconRetouchedPieceTypology,ScraperTypology,BackedToolTypology,AdzeToolTypology,SpokeshaveToolTypology,PointedToolTypology,UnifacialPointToolTypology,BifacialPointToolTypology,GroundStoneTypology,BoredstoneTypology,GroovedstoneTypology,GroundstoneaxeTypology,PeckedandgroundTypology,FlakedandgroundTypology,TechLength,MaxTechWidth,MidThickness,PlatformWidth,PlatformThickness,Mass,Notes,Photograph,Bladelet,Stage
13/07/2023,O14,CL,CL1,AF8,496,Quartzite,,CompFlake,No,,Complete,,No,B1,0%,YesComplete,,Cobble,4,Bending,Hinge,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,35.94,27.01,6.23,15.23,4.28,5.79,,No,,Main
13/07/2023,O14,CL,CL1,AF8,498,Chalcedony,,CompFlake,No,,Complete,,No,B1,0%,No,,,2,Hertzian,Feather,FacetedWithBulb,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,10.59,6.27,1.7,5.29,1.54,0.11,bladelet,Yes,Yes,Main
13/07/2023,O14,CL,CL1,L,500,FineChert,,CompFlake,No,,Complete,,No,B1,0%,No,,,3,Hertzian,Feather,NotPrepared,LongFeatherRemovals,Yes,Yes,None,,,,,,,,,,,,,,,,,,,24.95,19.31,5.68,16.12,6.39,2.55,,No,,Main
13/07/2023,O14,CL,CL1,L,501,FineChert,,CompFlake,No,,Complete,,No,B1,0%,No,,,2,Hertzian,Feather,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,16.77,12.03,2.4,6.93,3.07,0.48,,No,,Main
13/07/2023,O14,CL,CL1,L,503,Quartzite,,CompFlake,No,,Complete,,Yes,B1,0%,YesComplete,,Cobble,3,Wedging,Feather,NotPrepared,LongFeatherRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,18.49,11.23,3.52,8.87,4.25,0.89,,No,,Main
13/07/2023,O14,CL,CL1,L,504,Quartzite,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Crushed,NotPrepared,None,Yes,No,,,,,,,,,,,,,,,,,,,,17.8,11.73,4.01,10.6,4.89,1.31,,No,,Main
13/07/2023,O14,CL,CL1,L,505,Quartzite,,CompFlake,No,,Complete,,No,B1,0%,YesComplete,,Cobble,2,Hertzian,Feather,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,13.57,11.77,3,10.31,3.71,0.46,,No,,Main
13/07/2023,O14,CL,CL1,L,506,Quartzite,,CompFlake,No,,Complete,,No,B1,0%,No,,,2,Bending,Feather,NotPrepared,LongFeatherRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,12.09,17.1,3.33,11.63,3.35,0.86,,No,,Main
13/07/2023,O14,CL,CL1,L,507,Quartzite,,CompFlake,No,,Complete,,Yes,B1,0%,YesComplete,,Cobble,2,Hertzian,Crushed,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,10.44,12.47,1.99,6.3,2.56,0.31,,No,,Main
13/07/2023,O14,CL,CL1,L,508,CrystalQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,YesComplete,,Outcrop,4,Wedging,Axial,NotPrepared,LongFeatherRemovals,No,No,,,,,,,,,,,,,,,,,,,,10.88,6.57,4.06,4.73,4.07,0.31,,No,,Main
13/07/2023,O14,CL,CL1,L,510,Quartzite,,CompFlake,No,,Complete,,No,B1,0%,YesComplete,,Cobble,2,Bending,Feather,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,9.96,23.3,3.03,11.47,2.88,0.78,,No,,Main
13/07/2023,O14,CL,CL1,L,511,Quartzite,,CompFlake,No,,Complete,,No,B1,0%,YesComplete,,Cobble,3,Bending,Feather,NotPrepared,LongFeatherRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,30.95,17.5,5.53,11.1,6.17,3.47,,Yes,,Main
13/07/2023,O14,CL,CL1,L,512,Quartzite,,CompFlake,No,,Complete,,Yes,B1,0%,YesPartial,,Cobble,4,Wedging,Feather,NotPrepared,None,Yes,Yes,None,,,,,,,,,,,,,,,,,,,26.96,34.27,13.01,31.27,16.35,12.06,,No,,Main
13/07/2023,O14,CL,CL1,L,513,Silcrete,,CompFlake,Yes,,Complete,,No,B1,0%,No,,,4,Hertzian,Feather,NotPrepared,None,Yes,No,,,,,,,,,,,,,,,,,,,,20.34,10.95,3.38,10.25,4.76,0.98,,No,,Main
13/07/2023,O14,CL,CL1,L,514,Quartzite,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Crushed,NotPrepared,None,Yes,No,,,,,,,,,,,,,,,,,,,,39.18,10.94,7.26,6.78,5,3.1,,Yes,,Main
13/07/2023,O14,CL,CL1,L,515,Quartzite,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Axial,ResidualFacetWithoutBulb,None,No,No,,,,,,,,,,,,,,,,,,,,31.1,11.84,6.08,11.91,8.58,3.08,bladelet,Yes,Yes,Main
13/07/2023,O14,CL,CL1,L,516,FineChert,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,1,Wedging,Feather,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,13.05,7.31,2.59,7.58,3.3,0.26,,No,,Main
13/07/2023,O14,CL,CL1,L,518,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Crushed,NotPrepared,LongFeatherRemovals,No,No,,,,,,,,,,,,,,,,,,,,15.65,6.35,3.37,2.42,2.47,0.31,bladelet,Yes,Yes,Main
13/07/2023,O14,CL,CL1,L,519,CrystalQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Crushed,ResidualFacetWithoutBulb,None,No,No,,,,,,,,,,,,,,,,,,,,14.32,6.71,3.06,3.67,2.94,0.31,bladelet,Yes,Yes,Main
13/07/2023,O14,CL,CL1,N/A,520,Sandstone,,CompFlake,No,,Complete,,No,B1,0%,No,,,3,Hertzian,Feather,FacetedWithBulb,None,Yes,No,,,,,,,,,,,,,,,,,,,,44.42,40.76,15.29,32.43,15.8,29.21,,No,,Main
13/07/2023,O14,CL,CL1,N/A,521,Quartzite,,CompFlake,No,,Complete,,Yes,B1,0%,YesComplete,,Cobble,2,Wedging,Hinge,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,19.77,25.23,5.54,21.42,6.38,3.91,,No,,Main
13/07/2023,O14,CL,CL1,N/A,522,Quartzite,,CompFlake,No,,Complete,,No,B1,0%,No,,,2,Hertzian,Step,NotPrepared,None,No,Yes,None,,,,,,,,,,,,,,,,,,,12.44,17.13,3.73,4.7,1.88,0.91,,No,,Main
13/07/2023,O14,CL,CL1,N/A,523,Quartzite,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Axial,NotPrepared,None,Yes,Yes,None,,,,,,,,,,,,,,,,,,,19.69,11.72,6.54,9.53,7.57,2.38,,No,,Main
13/07/2023,O14,CL,CL1,N/A,524,Quartzite,,CompFlake,No,,Complete,,Yes,B1,0%,YesComplete,,Cobble,2,Wedging,Feather,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,16.54,20.74,5.19,19.15,5.91,1.9,,No,,Main
13/07/2023,O14,CL,CL1,N/A,525,FineChert,,CompFlake,No,,Complete,,No,B1,0%,No,,Cobble,5,Hertzian,Feather,FacetedWithBulb,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,10.86,11.76,2.27,7.46,2.27,0.34,,No,,Main
13/07/2023,O14,CL,CL1,N/A,526,Quartzite,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Axial,ResidualFacetWithoutBulb,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,18.12,13.68,3.47,7.63,3.25,1.28,,No,,Main
13/07/2023,O14,CL,CL1,N/A,527,Quartzite,,CompFlake,No,,Complete,,No,B1,0%,YesComplete,,Cobble,2,Hertzian,Feather,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,13.2,12.85,3.48,13.12,5.17,0.69,,No,,Main
13/07/2023,O14,CL,CL1,N/A,528,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Feather,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,12.11,8.41,5.58,6.44,4.91,0.53,,No,,Main
13/07/2023,O14,CL,CL1,N/A,529,VeinQuartz,,CompFlake,No,,Complete,,No,B1,0%,No,,,2,Hertzian,Feather,NotPrepared,LongFeatherRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,10.08,9.57,1.65,11.5,2.49,0.22,,No,,Main
13/07/2023,O14,CL,CL1,N/A,530,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Crushed,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,29.16,22.78,9.17,16.3,8.01,6.26,,No,,Main
13/07/2023,O14,CL,CL1,N/A,531,CrystalQuartz,,CompFlake,No,,Complete,,No,B1,0%,No,,,3,Bending,Feather,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,11.31,7.84,3.38,5.7,1.69,0.32,,No,,Main
13/07/2023,O14,CL,CL1,N/A,532,FineChert,,CompFlake,No,,Complete,,No,B1,0%,YesComplete,,Outcrop,2,Hertzian,Feather,NotPrepared,None,Yes,No,,,,,,,,,,,,,,,,,,,,11.6,11.56,3.43,10.35,4.25,0.47,,No,,Main
13/07/2023,O14,CL,CL1,N/A,535,Hornfels,Hornfels,CompFlake,No,,Complete,,No,B1,0%,YesComplete,,Cobble,5,Hertzian,Feather,NotPrepared,LongFeatherRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,19.18,28.69,3.34,13.03,3.97,1.98,,Yes,,Main
13/07/2023,O14,CL,CL1,N/A,536,Hornfels,Hornfels,CompFlake,No,,Complete,,No,B1,0%,No,,Cobble,3,Hertzian,Feather,NotPrepared,HingedRemovals,No,No,,,,,,,,,,,,,,,,,,,,22.57,12.94,5.22,10.7,4.99,1.93,bladelet,Yes,Yes,Main
13/07/2023,O14,CL,CL1,N/A,538,Sandstone,,CompFlake,No,,Complete,,Yes,B1,0%,YesComplete,,Cobble,3,Wedging,Axial,NotPrepared,None,Yes,No,,,,,,,,,,,,,,,,,,,,17.23,15.24,6.13,10.44,4.96,1.73,,No,,Main
13/07/2023,O14,CL,CL1,N/A,539,Hornfels,Hornfels,CompFlake,No,,Complete,,No,B1,0%,YesComplete,,Cobble,1,Hertzian,Feather,NotPrepared,LongFeatherRemovals,No,No,,,,,,,,,,,,,,,,,,,,15.46,20.76,3.11,10.66,3.02,0.86,,No,,Main
13/07/2023,O14,CL,CL1,N/A,540,Silcrete,,CompFlake,Yes,,Complete,,No,B1,0%,No,,,5,Hertzian,Feather,FacetedWithBulb,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,17.37,8.8,3.27,5.44,2.78,0.61,bladelet,Yes,Yes,Main
13/07/2023,O14,CL,CL1,N/A,541,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Bipolar,ResidualFacetWithoutBulb,None,Yes,No,,,,,,,,,,,,,,,,,,,,15.26,6.87,4.23,3.24,2.39,0.38,bladelet,Yes,Yes,Main
13/07/2023,O14,CL,CL1,N/A,542,CrystalQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Crushed,NotPrepared,HingedRemovals,Yes,Yes,None,,,,,,,,,,,,,,,,,,,15.59,6.56,3.15,4.86,1.52,0.41,bladelet,Yes,Yes,Main
13/07/2023,O14,CL,CL1,N/A,544,CrystalQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Axial,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,11.08,5.63,1.76,5.65,1.61,0.15,,No,,Main
13/07/2023,P13,CL,CL3,MOT.ASH,546,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,4,Wedging,Axial,ResidualFacetWithoutBulb,None,Yes,No,,,,,,,,,,,,,,,,,,,,12.83,12.08,8.04,11.69,8.45,1.62,,No,,Main
13/07/2023,P13,CL,CL3,MOT.ASH,548,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,YesPartial,,Outcrop,3,Wedging,Axial,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,15.72,6.67,4.46,6.24,4.81,0.76,bladelet,Yes,Yes,Main
13/07/2023,P13,CL,CL3,MOT.ASH,549,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Splintered,NotPrepared,None,No,Yes,None,,,,,,,,,,,,,,,,,,,16.72,5.37,3.36,3.34,2.65,0.41,bladelet,Yes,Yes,Main
13/07/2023,P13,CL,CL3,MOT.ASH,551,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Feather,ResidualFacetWithoutBulb,LongFeatherRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,14.07,3.8,3.93,1.81,2.44,0.25,bladelet,Yes,Yes,Main
13/07/2023,P13,CL,CL3,MOT.ASH,552,VeinQuartz,,CompFlake,No,,Complete,,No,B1,0%,YesComplete,,Outcrop,3,Hertzian,Step,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,15.85,10.95,3.83,9.35,3.72,0.83,,No,,Main
14/07/2023,P13,CL,CL3,MOT.ASH,554,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,4,Wedging,Crushed,ResidualFacetWithoutBulb,None,Yes,No,,,,,,,,,,,,,,,,,,,,22.47,8.97,8.9,3.75,5.46,1.75,,No,,Main
14/07/2023,P13,CL,CL3,MOT.ASH,556,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,4,Wedging,Splintered,ResidualFacetWithoutBulb,HingedRemovals,Yes,Yes,None,,,,,,,,,,,,,,,,,,,17.37,8.64,6.96,3.04,4.5,1.08,,No,,Main
14/07/2023,P13,CL,CL3,MOT.ASH,559,CrystalQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,1,Bending,Crushed,NotPrepared,None,No,Yes,None,,,,,,,,,,,,,,,,,,,7.66,10.16,2.5,12.68,4.17,0.36,,No,,Main
14/07/2023,P13,CL,CL3,MOT.ASH,560,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,1,Wedging,Bipolar,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,12.51,12.04,2.79,9.89,4.48,0.66,,No,,Main
14/07/2023,P13,CL,CL3,MOT.ASH,561,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Bipolar,NotPrepared,LongFeatherRemovals,No,No,,,,,,,,,,,,,,,,,,,,12.71,12.06,3.04,4.23,1.36,0.68,,No,,Main
14/07/2023,P13,CL,CL3,MOT.ASH,562,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Axial,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,13.53,7.18,3.86,7.73,3.44,0.51,,No,,Main
