"DateOfDataEntry","Square","Member","SubMember","Feature","ToolNumber","RawMaterial","OtherRaw.MaterialID","LithicArtifactClass","HeatTreated","RetouchedPieceBlank","Completeness","CoreHammerCompleteness","EvidenceBipolarPercussion","TechnicalCategory","CortexArea","PlatformCortex","CortexLocation","CortexType","DorsalScarCount","FlakeInitiation","FlakeTermination","PlatformPrep","DorsalPrep","PlatAbrasion","EdgeDamage","DiagnosticImpactFractures","RetouchType","UtilizationLocation","UtilizationFace","RetouchedPieceTypology","DeaconRetouchedPieceTypology","ScraperTypology","BackedToolTypology","AdzeToolTypology","SpokeshaveToolTypology","PointedToolTypology","UnifacialPointToolTypology","BifacialPointToolTypology","GroundStoneTypology","BoredstoneTypology","GroovedstoneTypology","GroundstoneaxeTypology","PeckedandgroundTypology","FlakedandgroundTypology","TechLength","MaxTechWidth","MidThickness","PlatformWidth","PlatformThickness","Mass","Notes","Photograph","Bladelet","Stage","elongation_2","flatness_2","surface_area_2","form_2"
"18/07/2023","P13","CL","CL4","AF1",703,"VeinQuartz","","CompFlake","No","","Complete","","Freehand","B1","0%","No","","",2,"Hertzian","Feather","NotPrepared","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,10.59,13.82,3.34,9.04,2.98,0.72,"","No","","Main",0.766280752532561,4.1377245508982,146.3538,0.185193756400778
"18/07/2023","P13","CL","CL4","AF1",704,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","YesPartial","","Outcrop",1,"Wedging","Feather","NotPrepared","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,10.43,7.49,1.88,7.21,3.14,0.21,"","No","","Main",1.39252336448598,3.98404255319149,78.1207,0.349525223662703
"18/07/2023","P13","CL","CL4","base",706,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",2,"Wedging","Axial","NotPrepared","None","Yes","Yes","None","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,23.25,17.74,6.47,3.71,2.15,2.25,"","No","","Main",1.31059751972943,2.741885625966,412.455,0.477991316383843
"18/07/2023","P13","CL","CL4","GGG",709,"Quartzite","","CompFlake","No","","Complete","","Freehand","B1","0%","YesPartial","","Cobble",3,"Hertzian","Feather","FacetedWithBulb","HingedRemovals","Yes","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,26.34,25.87,9.31,25.67,13.66,7.05,"","No","","Main",1.01816776188635,2.77873254564984,681.4158,0.366414451610435
"18/07/2023","P13","CL","CL4","GGG",710,"FineChert","","CompFlake","No","","Complete","","Freehand","B1","0%","No","","",5,"Hertzian","Feather","FacetedWithBulb","None","Yes","Yes","None","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,16.28,22.2,4.97,15.47,4.2,2.02,"","Yes","","Main",0.733333333333333,4.46680080482897,361.416,0.164174174174174
"18/07/2023","P13","CL","CL4","GGG",711,"Silcrete","","CompFlake","Yes","","Complete","","Freehand","B1","0%","YesPartial","","Outcrop",2,"Hertzian","Feather","NotPrepared","LongFeatherRemovals","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,12.15,19.2,2.16,18.29,4.12,0.75,"","No","","Main",0.6328125,8.88888888888889,233.28,0.07119140625
"18/07/2023","P13","CL","CL4","GGG",712,"Quartzite","","CompFlake","No","","Complete","","Bipolar","B1","0%","YesComplete","","Cobble",3,"Wedging","Feather","NotPrepared","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,12.34,29.5,11.16,26.37,11.67,5.01,"","No","","Main",0.418305084745763,2.64336917562724,364.03,0.158246940534329
"18/07/2023","P13","CL","CL4","GGG",713,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","YesPartial","","Outcrop",3,"Wedging","Feather","ResidualFacetWithoutBulb","None","No","Yes","None","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,23.18,19.76,7.03,8.2,6.58,3.28,"","No","","Main",1.17307692307692,2.81081081081081,458.0368,0.417344674556213
"18/07/2023","P13","CL","CL4","GGG",714,"VeinQuartz","","CompFlake","No","","Complete","","Freehand","B1","0%","YesPartial","","Cobble",2,"Hertzian","Feather","FacetedWithBulb","None","Yes","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,12.8,9.74,3.01,11.64,4.4,0.6,"","No","","Main",1.31416837782341,3.2358803986711,124.672,0.406123903208261
"18/07/2023","P13","CL","CL4","GGG",716,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",2,"Wedging","Feather","NotPrepared","None","Yes","Yes","None","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,18.22,8.47,2.55,3.42,1.42,0.47,"","No","","Main",2.15112160566706,3.32156862745098,154.3234,0.647622207137072
"18/07/2023","P13","CL","CL4","YP",719,"Hornfels","Hornfels","CompFlake","No","","Complete","","Freehand","B1","0%","YesComplete","","Cobble",4,"Bending","Feather","NotPrepared","HingedRemovals","Yes","Yes","None","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,35.88,15.95,9.43,8.77,4.02,6.33,"","No","","Main",2.24952978056426,1.69141039236479,572.286,1.32997277935555
"18/07/2023","P13","CL","CL4","YP",720,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",4,"Hertzian","Bipolar","NotPrepared","HingedRemovals","Yes","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,12.47,9.34,3.05,6.79,2.95,0.49,"","No","","Main",1.33511777301927,3.06229508196721,116.4698,0.435985996542696
"18/07/2023","P13","CL","CL4","YP",721,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",3,"Hertzian","Splintered","NotPrepared","None","Yes","Yes","None","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,10.61,7.41,1.59,4.59,1.79,0.14,"","No","","Main",1.43184885290148,4.66037735849057,78.6201,0.307238822687363
"18/07/2023","P13","CL","CL4","AF8",723,"Quartzite","","CompFlake","No","","Complete","","Freehand","B1","0%","No","","",4,"Hertzian","Feather","FacetedWithBulb","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,29.56,15.08,7.81,10.3,7.83,3.59,"","No","","Main",1.96021220159151,1.93085787451985,445.7648,1.01520273835741
"18/07/2023","P13","CL","CL4","AF8",724,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",2,"Wedging","Crushed","NotPrepared","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,11.76,8.43,1.58,4.16,1.44,0.23,"","No","","Main",1.39501779359431,5.33544303797468,99.1368,0.261462409712812
"18/07/2023","P13","CL","CL4","N/A",727,"Hornfels","Hornfels","CompFlake","Yes","","Complete","","Freehand","B1","0%","YesComplete","","Cobble",4,"Hertzian","Feather","NotPrepared","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,28.84,23.57,6.52,11.97,5.29,5.89,"","No","","Main",1.22358930844294,3.61503067484663,679.7588,0.338472731906998
"18/07/2023","P13","CL","CL4","N/A",728,"Silcrete","","CompFlake","Yes","","Complete","","Freehand","B1","0%","No","","",1,"Hertzian","Feather","NotPrepared","LongFeatherRemovals","Yes","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,8.89,11.76,2.11,7.06,1.87,0.21,"","No","","Main",0.755952380952381,5.57345971563981,104.5464,0.135634313249109
"18/07/2023","P13","CL","CL4","N/A",729,"VeinQuartz","","CompFlake","No","","Complete","","Freehand","B1","0%","No","","",2,"Hertzian","Feather","NotPrepared","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,11.97,12.01,3.2,6.84,2.8,0.65,"","No","","Main",0.996669442131557,3.753125,143.7597,0.265557220218233
"18/07/2023","P13","CL","CL4","N/A",730,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",4,"Wedging","Axial","NotPrepared","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,16.88,12.33,5.85,8.8,5.3,1.51,"","No","","Main",1.36901865369019,2.10769230769231,208.1304,0.64953439773622
"18/07/2023","P13","CL","CL4","N/A",731,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",2,"Wedging","Axial","NotPrepared","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,15.06,11.3,4.7,7.74,4.64,1.05,"","No","","Main",1.33274336283186,2.40425531914894,170.178,0.55432688542564
"18/07/2023","P13","CL","CL4","N/A",732,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",3,"Hertzian","Bipolar","FacetedWithBulb","LongFeatherRemovals","Yes","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,16.08,12.7,3.01,8.63,4.05,1.18,"","No","","Main",1.26614173228346,4.21926910299003,204.216,0.30008556017112
"18/07/2023","P13","CL","CL4","N/A",733,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",3,"Wedging","Axial","ResidualFacetWithoutBulb","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,10.88,10.73,5,9.85,5.91,0.6,"","No","","Main",1.01397949673812,2.146,116.7424,0.472497435572282
"18/07/2023","P13","CL","CL4","N/A",734,"Quartzite","","CompFlake","No","","Complete","","Freehand","B1","0%","No","","",2,"Bending","Feather","NotPrepared","HingedRemovals","No","Yes","None","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,12.37,13.45,2.28,13.27,2.66,0.5,"","No","","Main",0.919702602230483,5.89912280701754,166.3765,0.155904976437584
"18/07/2023","P13","CL","CL4","N/A",735,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",4,"Wedging","Bipolar","NotPrepared","None","Yes","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,12.72,8.81,2.61,7.92,1.45,0.45,"","No","","Main",1.44381384790011,3.37547892720307,112.0632,0.427735998072565
"18/07/2023","P13","CL","CL4","N/A",736,"Silcrete","","CompFlake","Yes","","Complete","","Freehand","B1","0%","No","","",2,"Hertzian","Feather","NotPrepared","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,16.75,10.68,2.47,6.5,2.47,0.49,"","No","","Main",1.56835205992509,4.32388663967611,178.89,0.362718126218631
"18/07/2023","P13","CL","CL4","N/A",737,"Silcrete","","CompFlake","Yes","","Complete","","Freehand","B1","0%","No","","",2,"Hertzian","Feather","NotPrepared","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,9.96,13.24,1.54,7.92,2.12,0.26,"","No","","Main",0.75226586102719,8.5974025974026,131.8704,0.0874992013581475
"18/07/2023","P13","CL","CL4","N/A",738,"CrystalQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","YesComplete","","Cobble",2,"Wedging","Feather","NotPrepared","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,8.6,13.83,3.85,8,2.86,0.44,"","No","","Main",0.621836587129429,3.59220779220779,118.938,0.173107075954324
"19/07/2023","P13","CL","CL3","AF5",742,"Quartzite","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",0,"Wedging","Feather","NotPrepared","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,27.15,22.19,5.01,7.27,3.87,2.54,"","No","","Main",1.22352410995944,4.42914171656687,602.4585,0.276244064483858
"19/07/2023","P13","CL","CL3","AF5",743,"FineChert","","CompFlake","No","","Complete","","Freehand","B1","0%","No","","",5,"Hertzian","Feather","NotPrepared","HingedRemovals","Yes","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,14.01,15.73,5.89,6.71,3.92,1.39,"","No","","Main",0.890654799745709,2.67062818336163,220.3773,0.333500112555768
"19/07/2023","P13","CL","CL3","AF5",746,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",2,"Wedging","Axial","NotPrepared","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,13.45,10.03,4.8,7.64,2.01,0.68,"","No","","Main",1.34097706879362,2.08958333333333,134.9035,0.64174376173573
"19/07/2023","P13","CL","CL3","AF5",749,"CrystalQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",2,"Wedging","Bipolar","ResidualFacetWithoutBulb","HingedRemovals","Yes","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,13.49,4.5,4.84,1.38,5.82,0.29,"","No","","Main",2.99777777777778,0.929752066115702,60.705,3.22427654320988
"19/07/2023","P13","CL","CL3","AF5",750,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",2,"Wedging","Bipolar","ResidualFacetWithoutBulb","HingedRemovals","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,10.61,9.32,3.34,5.75,2.19,0.32,"","No","","Main",1.13841201716738,2.79041916167665,98.8852,0.407971688555693
"19/07/2023","P13","CL","CL3","AF5",751,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",1,"Wedging","Bipolar","NotPrepared","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,8.03,10.49,2.79,6.3,3.07,0.32,"","No","","Main",0.765490943755958,3.75985663082437,84.2347,0.203595780083806
"19/07/2023","P13","CL","CL3","AF5",752,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",1,"Wedging","Bipolar","NotPrepared","None","Yes","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,7.67,9.61,2,8.51,1.95,0.29,"","No","","Main",0.798126951092612,4.805,73.7087,0.16610342374456
"19/07/2023","P13","CL","CL3","AF5",753,"Hornfels","Hornfels","CompFlake","No","","Complete","","Freehand","B1","0%","No","","",2,"Hertzian","Feather","FacetedWithBulb","None","Yes","Yes","None","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,20.62,9.86,2.41,10.15,5.02,0.85,"","No","","Main",2.09127789046653,4.09128630705394,203.3132,0.511154129414233
"19/07/2023","P13","CL","CL3","AF5",755,"VeinQuartz","","CompFlake","No","","Complete","","Bipolar","B1","0%","No","","",1,"Wedging","Splintered","NotPrepared","None","Yes","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,10.04,9.75,1.86,4.83,1.94,0.26,"","No","","Main",1.02974358974359,5.24193548387097,97.89,0.196443392504931
"19/07/2023","P13","CL","CL3","AF5",756,"Silcrete","","CompFlake","No","","Complete","","Freehand","B1","0%","No","","",3,"Hertzian","Feather","NotPrepared","HingedRemovals","Yes","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,11.19,5.07,0.97,3.65,1.18,0.09,"bladelet","Yes","Yes","Main",2.20710059171598,5.22680412371134,56.7333,0.42226579368136
"19/07/2023","P13","CL","CL3","MOT.ASH",758,"Hornfels","Hornfels","CompFlake","No","Flake","Complete","","Freehand","B1","0%","YesComplete","","Cobble",4,"Hertzian","Hinge","NotPrepared","HingedRemovals","Yes","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,33.07,36.51,11.62,20.49,6.91,13.54,"","No","","Main",0.905779238564777,3.14199655765921,1207.3857,0.288281422955977
"19/07/2023","P13","CL","CL3","MOT.ASH",759,"VeinQuartz","","CompFlake","No","Flake","Complete","","Bipolar","B1","0%","No","","Cobble",2,"Wedging","Bipolar","NotPrepared","None","No","No","","","","","","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,19.12,8.75,4.86,3.45,1.38,1.01,"","No","","Main",2.18514285714286,1.80041152263374,167.3,1.2136907755102
